id,handle,sku,name,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,supplier_name,active,inventory_Basement,inventory_Garage,inventory_JFK,inventory_Mt_Auburn,inventory_Quality_Graphics
060f02b1-c83d-11e6-e913-f3b9589b01cd,YouthBostonArcT-Shirt,60091,Youth Boston Arc T-Shirt,Size,L,Color,Oxford,,,FREEDOM,1,6,0,0,0,0
060f02b1-c83d-11e6-e913-f3b958d42fcd,YouthBostonArcT-Shirt,60092,Youth Boston Arc T-Shirt,Size,XS,Color,Navy,,,FREEDOM,1,12,0,0,0,0
060f02b1-c83d-11e6-e913-f3b959124d30,YouthBostonArcT-Shirt,60093,Youth Boston Arc T-Shirt,Size,S,Color,Navy,,,FREEDOM,1,12,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95934dda0,YouthBostonArcT-Shirt,60094,Youth Boston Arc T-Shirt,Size,M,Color,Navy,,,FREEDOM,1,10,0,0,0,0
060f02b1-c83d-11e6-e913-f3b9598e2446,YouthBostonArcT-Shirt,60095,Youth Boston Arc T-Shirt,Size,L,Color,Navy,,,FREEDOM,1,5,0,0,0,0
060f02b1-c83d-11e6-e913-f3b959b40650,YouthBostonArcHoodedSweatshirt,60096,Youth Boston Arc Hooded Sweatshirt,Size,S,Color,Oxford,,,FREEDOM,1,8,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95a05c900,YouthBostonArcHoodedSweatshirt,60097,Youth Boston Arc Hooded Sweatshirt,Size,M,Color,Oxford,,,FREEDOM,1,6,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95a5f94ec,YouthBostonArcHoodedSweatshirt,60098,Youth Boston Arc Hooded Sweatshirt,Size,L,Color,Oxford,,,FREEDOM,1,2,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95a87e81d,YouthBostonArcHoodedSweatshirt,60099,Youth Boston Arc Hooded Sweatshirt,Size,S,Color,Navy,,,FREEDOM,1,9,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95ad09414,YouthBostonArcHoodedSweatshirt,60100,Youth Boston Arc Hooded Sweatshirt,Size,M,Color,Navy,,,FREEDOM,1,11,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95af30232,YouthBostonArcHoodedSweatshirt,60101,Youth Boston Arc Hooded Sweatshirt,Size,L,Color,Navy,,,FREEDOM,1,7,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95b27e7c1,MITHat,60102,MIT Hat,Color,Crimson,,,,,FREEDOM,1,0,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95b418692,MITFutureFreshmanT-Shirt,60103,MIT Future Freshman T-Shirt,Size,XS,Color,Oxford,,,FREEDOM,1,3,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95b5dd4a9,MITFutureFreshmanT-Shirt,60104,MIT Future Freshman T-Shirt,Size,S,Color,Oxford,,,FREEDOM,1,9,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95b9a6f19,MITFutureFreshmanT-Shirt,60105,MIT Future Freshman T-Shirt,Size,M,Color,Oxford,,,FREEDOM,1,6,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95bf9a143,MITFutureFreshmanT-Shirt,60106,MIT Future Freshman T-Shirt,Size,L,Color,Oxford,,,FREEDOM,1,0,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95c33146e,MITContemporaryT-Shirt,60008,MIT Contemporary T-Shirt,Colour,Charcoal,Size,S,,,FREEDOM,1,12,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95c4cc296,MITContemporaryT-Shirt,60009,MIT Contemporary T-Shirt,Colour,Charcoal,Size,M,,,FREEDOM,1,6,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95c66c393,MITContemporaryT-Shirt,60010,MIT Contemporary T-Shirt,Colour,Charcoal,Size,L,,,FREEDOM,1,12,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95cb44cc3,MITContemporaryT-Shirt,60011,MIT Contemporary T-Shirt,Colour,Dark Heather,Size,XL,,,FREEDOM,1,8,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95d31e9eb,MITContemporaryT-Shirt,60012,MIT Contemporary T-Shirt,Colour,Oxford,Size,S,,,FREEDOM,1,16,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95d6c7326,MITContemporaryT-Shirt,60013,MIT Contemporary T-Shirt,Colour,Oxford,Size,M,,,FREEDOM,1,17,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95d8f0451,MITContemporaryT-Shirt,60014,MIT Contemporary T-Shirt,Colour,Oxford,Size,L,,,FREEDOM,1,8,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95ddf573e,MITContemporaryT-Shirt,60015,MIT Contemporary T-Shirt,Colour,Oxford,Size,XL,,,FREEDOM,1,19,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95e3c0370,MITCrestT-Shirt,60107,MIT Crest T-Shirt,Size,S,Color,Crimson,,,FREEDOM,1,0,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95e641273,MITCrestT-Shirt,60108,MIT Crest T-Shirt,Size,M,Color,Crimson,,,FREEDOM,1,7,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95eb11182,MITCrestT-Shirt,60109,MIT Crest T-Shirt,Size,L,Color,Crimson,,,FREEDOM,1,0,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95ee48525,MITCrestT-Shirt,60110,MIT Crest T-Shirt,Size,XL,Color,Crimson,,,FREEDOM,1,5,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95f1a5bdf,MITContemporaryHoodedSweatshirt,60111,MIT Contemporary Hooded Sweatshirt,Size,S,Color,Charcoal,,,FREEDOM,1,18,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95f4ffdf4,MITContemporaryHoodedSweatshirt,60112,MIT Contemporary Hooded Sweatshirt,Size,M,Color,Charcoal,,,FREEDOM,1,0,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95fa4a876,MITContemporaryHoodedSweatshirt,60113,MIT Contemporary Hooded Sweatshirt,Size,L,Color,Charcoal,,,FREEDOM,1,14,0,0,0,0
060f02b1-c83d-11e6-e913-f3b95fe12668,MITContemporaryHoodedSweatshirt,60114,MIT Contemporary Hooded Sweatshirt,Size,XL,Color,Charcoal,,,FREEDOM,1,23,0,0,0,0
060f02b1-c83d-11e6-e913-f3b9602662d9,MITLanyard,60115,MIT Lanyard,Color,Crimson,,,,,Quality,1,263,0,0,-150,0
060f02b1-c83d-11e6-e913-f52d82011827,DecoderGlasses,10884,CS50 Secret Decoder Glasses,,,,,,,CS50,1,581,0,0,0,0
060f02b1-c83d-11e6-e913-f86bce3a8b3d,KidsCrimsonCrestHat,10885,Kid's Harvard Crest Hat,Color,Crimson,,,,,Bay State Apparel,1,11,3,0,1,0
060f02b1-c83d-11e6-e913-f86c15ee8d70,KidsHarvardUniversityHat,10886,Kid's Harvard University Hat,,,,,,,Bay State Apparel,1,11,0,9,3,0
060f02b1-c83d-11e6-e913-f86c75f7714d,16H36HarvardHat,10887,16H36 Harvard Hat,Color,Crimson,,,,,Bay State Apparel,1,20,0,-1,-3,0
060f02b1-c83d-11e6-e913-f86cc1847872,16H36HarvardHat,10888,16H36 Harvard Hat,Color,White,,,,,Bay State Apparel,1,5,4,13,4,0
060f02b1-c83d-11e6-e913-facc61f504cc,HarvardFabricBelt,10891,Harvard Fabric Belt,Size,M,,,,,Smart Turnout,1,8,0,0,0,0
060f02b1-c83d-11e6-e913-facc624b0f86,HarvardFabricBelt,10892,Harvard Fabric Belt,Size,L,,,,,Smart Turnout,1,2,0,0,0,0
060f02b1-c83d-11e6-e913-facc8d1bb972,HarvardCanvasBelt,10893,Harvard Canvas Belt,Size,32,Color,Crimson,,,Smart Turnout,1,6,0,0,0,0
060f02b1-c83d-11e7-e913-30d5aadff96e,HarvardCanvasBelt,11001,Harvard Canvas Belt,Size,34,Color,Crimson,,,Smart Turnout,1,6,0,0,0,0
060f02b1-c83d-11e7-e913-30d5b72e615f,HarvardCanvasBelt,11002,Harvard Canvas Belt,Size,36,Color,Crimson,,,Smart Turnout,1,8,0,0,0,0
060f02b1-c83d-11e7-e913-30d5ba544331,HarvardCanvasBelt,11003,Harvard Canvas Belt,Size,38,Color,Crimson,,,Smart Turnout,1,0,0,0,0,0
060f02b1-c83d-11e6-e913-fd25b435ece6,VintageTailgateSweater,10897,Vintage Tailgate Sweater,Size,XS,,,,,Hillflint,1,24,-2,0,0,0
060f02b1-c83d-11e6-e913-fd25b47eccd4,VintageTailgateSweater,10898,Vintage Tailgate Sweater,Size,S,,,,,Hillflint,1,34,-2,0,0,0
060f02b1-c83d-11e6-e913-fd25b4ce04ff,VintageTailgateSweater,10899,Vintage Tailgate Sweater,Size,M,,,,,Hillflint,1,34,-2,0,0,0
060f02b1-c83d-11e6-e913-fd25b5143371,VintageTailgateSweater,10900,Vintage Tailgate Sweater,Size,L,,,,,Hillflint,1,17,-2,0,0,0
060f02b1-c83d-11e6-e913-fd25b5673faa,VintageTailgateSweater,10901,Vintage Tailgate Sweater,Size,XL,,,,,Hillflint,1,12,-1,0,0,0
060f02b1-c83d-11e6-e913-fd25d2519d92,HarvardStadiumSweater,10902,Harvard Stadium Sweater,Size,XS,,,,,Hillflint,1,22,0,0,0,0
060f02b1-c83d-11e6-e913-fd25d29361b5,HarvardStadiumSweater,10903,Harvard Stadium Sweater,Size,S,,,,,Hillflint,1,28,-3,0,1,0
060f02b1-c83d-11e6-e913-fd25d2db6cce,HarvardStadiumSweater,10904,Harvard Stadium Sweater,Size,M,,,,,Hillflint,1,26,-2,0,-1,0
060f02b1-c83d-11e6-e913-fd25d3237e48,HarvardStadiumSweater,10905,Harvard Stadium Sweater,Size,L,,,,,Hillflint,1,19,-2,0,-1,0
060f02b1-c83d-11e6-e913-fd25d36a1827,HarvardStadiumSweater,10906,Harvard Stadium Sweater,Size,XL,,,,,Hillflint,1,11,-2,0,0,0
060f02b1-c83d-11e6-e913-fd25ef827acf,HarvardVarsitySweater,10907,Harvard Varsity Sweater,Size,XS,,,,,Hillflint,1,16,0,0,0,0
060f02b1-c83d-11e6-e913-fd25efcf6962,HarvardVarsitySweater,10908,Harvard Varsity Sweater,Size,S,,,,,Hillflint,1,31,-2,0,0,0
060f02b1-c83d-11e6-e913-fd25f0355012,HarvardVarsitySweater,10909,Harvard Varsity Sweater,Size,M,,,,,Hillflint,1,31,-3,0,-2,0
060f02b1-c83d-11e6-e913-fd25f090e318,HarvardVarsitySweater,10910,Harvard Varsity Sweater,Size,L,,,,,Hillflint,1,22,-2,0,0,0
060f02b1-c83d-11e6-e913-fd25f101e344,HarvardVarsitySweater,10911,Harvard Varsity Sweater,Size,XL,,,,,Hillflint,1,9,-2,0,0,0
060f02b1-c83d-11e6-e913-fd261f9f0388,LadiesRetroStripeSweater,10912,Ladies Retro Stripe Sweater,Size,XS,,,,,Hillflint,1,0,0,0,-1,0
060f02b1-c83d-11e6-e913-fd261fec33cd,LadiesRetroStripeSweater,10913,Ladies Retro Stripe Sweater,Size,S,,,,,Hillflint,1,0,0,0,2,0
060f02b1-c83d-11e6-e913-fd262037d6f0,LadiesRetroStripeSweater,10914,Ladies Retro Stripe Sweater,Size,M,,,,,Hillflint,1,0,0,0,0,0
060f02b1-c83d-11e6-e913-fd262094659c,LadiesRetroStripeSweater,10915,Ladies Retro Stripe Sweater,Size,L,,,,,Hillflint,1,4,0,0,0,0
060f02b1-c83d-11e6-e913-fd262109fcf7,LadiesRetroStripeSweater,10916,Ladies Retro Stripe Sweater,Size,XL,,,,,Hillflint,1,1,0,0,0,0
060f02b1-c83d-11e6-fcd2-1de921590a0f,HarvardKennedySchoolTie,10647,Harvard Kennedy School Tie,Color,Crimson,,,,,Global Neckwear,1,0,0,-1,0,0
060f02b1-c83d-11e6-fcd2-1de921c265b6,HarvardKennedySchoolTie,10648,Harvard Kennedy School Tie,Color,Navy,,,,,Global Neckwear,1,0,0,-1,0,0
060f02b1-c83d-11e6-fcd2-1de95a354b9b,HarvardGraduateSchoolofEducationTie,10649,Harvard Graduate School of Education Tie,Color,Crimson,,,,,Global Neckwear,1,0,0,1,0,0
060f02b1-c83d-11e6-fcd2-1de95a8dad5e,HarvardGraduateSchoolofEducationTie,10650,Harvard Graduate School of Education Tie,Color,Navy,,,,,Global Neckwear,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-21b50e1db247,HarvardCrestCinchBag,10651,Harvard Crest Cinch Bag,Color,Crimson,,,,,Bay State Apparel,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-2e433d8aacc4,HarvardCrestCinchBag,10654,Harvard Crest Cinch Bag,Color,Black,,,,,Bay State Apparel,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-21b547ca58c4,SweatshirtToteBag,10652,Sweatshirt Tote Bag,Color,Crimson,,,,,Bay State Apparel,1,14,9,3,3,0
060f02b1-c83d-11e6-fcd2-2e44dda8367b,CrestWristlet,10655,Clutch Wristlet,Color,Crimson,,,,,Bay State Apparel,1,0,0,-1,0,0
060f02b1-c83d-11e6-fcd2-2e44de1f2509,CrestWristlet,10656,Clutch Wristlet,Color,Black,,,,,Bay State Apparel,1,20,3,8,4,0
060f02b1-c83d-11e6-fcd2-2f1e6955710e,WhiteCrestHat,10657,Harvard Shield Hat,Color,White,,,,,Bay State Apparel,1,26,1,10,5,0
060f02b1-c83d-11e6-e913-f86ceebecdae,WhiteCrestHat,10889,Harvard Shield Hat,Color,Crimson,,,,,Bay State Apparel,1,0,-1,1,0,0
060f02b1-c83d-11e6-fcd2-2f1eacd2ab36,HarvardArcHat,10658,Harvard Arc Hat,Color,Black,,,,,Bay State Apparel,1,104,3,-1,-5,0
060f02b1-c83d-11e6-fcd2-534d92dafa2d,HarvardArcHat,10735,Harvard Arc Hat,Color,Oxford,,,,,Bay State Apparel,1,57,10,3,3,0
060f02b1-c83d-11e6-fcd2-2f7216411dab,Pleasepickthisoptionforlamporders,Pleasepickthisoptionforlamporders,Please pick this option for lamp orders,,,,,,,Freight,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-316774617da8,EndureBottle,10659,Endure Bottle,Color,Black,,,,,RFSJ,1,0,1,6,8,0
060f02b1-c83d-11e6-fcd2-3167d1998f67,EtchedHarvardMug,10660,Etched Harvard Mug,Color,Crimson,,,,,RFSJ,1,3,0,-1,1,0
060f02b1-c83d-11e6-fcd2-332b87efddf4,SummerSchoolT-Shirt2016,10662,Summer School T-Shirt 2016,Size,small,,,,,THS Custom Orders,1,8,0,0,0,0
060f02b1-c83d-11e6-fcd2-332c3897491c,SummerSchoolT-Shirt2016,10663,Summer School T-Shirt 2016,Size,medium,,,,,THS Custom Orders,1,19,0,0,0,0
060f02b1-c83d-11e6-fcd2-332c3fe5063c,SummerSchoolT-Shirt2016,10664,Summer School T-Shirt 2016,Size,large,,,,,THS Custom Orders,1,17,0,0,0,0
060f02b1-c83d-11e6-fcd2-332c4ba6c28f,SummerSchoolT-Shirt2016,10665,Summer School T-Shirt 2016,Size,extra large,,,,,THS Custom Orders,1,8,0,0,0,0
060f02b1-c83d-11e6-fcd2-33ccb76ee05b,sodawater,10666,Soda/Dasani,,,,,,,,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-3952ea20e6da,HarvardCrestJoggers,10672,Harvard Crest Joggers,Size,XS,Color,Oxford,,,MV Sport,1,80,4,0,4,0
060f02b1-c83d-11e6-fcd2-3952ea74c82a,HarvardCrestJoggers,10673,Harvard Crest Joggers,Size,S,Color,Oxford,,,MV Sport,1,60,2,3,2,0
060f02b1-c83d-11e6-fcd2-3952eacc790f,HarvardCrestJoggers,10674,Harvard Crest Joggers,Size,M,Color,Oxford,,,MV Sport,1,56,2,-2,4,0
060f02b1-c83d-11e6-fcd2-3952eb260cac,HarvardCrestJoggers,10675,Harvard Crest Joggers,Size,L,Color,Oxford,,,MV Sport,1,57,5,2,4,0
060f02b1-c83d-11e6-fcd2-3952eb81210b,HarvardCrestJoggers,10676,Harvard Crest Joggers,Size,XL,Color,Oxford,,,MV Sport,1,44,2,1,4,0
060f02b1-c83d-11e6-fcd2-3c70861948cf,StylusPen,10678,Stylus Pen,,,,,,,Arts & Cards,1,-1,2,1,0,0
060f02b1-c83d-11e6-fcd2-3c70bace16ca,MetalLuggageTag,10679,Metal Luggage Tag,,,,,,,Arts & Cards,1,12,0,-3,0,0
060f02b1-c83d-11e6-fcd2-3c713838211e,MetalCrestMug,10680,Crest Travel Mug,Color,Silver,,,,,Arts & Cards,1,25,3,6,11,0
060f02b1-c83d-11e6-fcd2-3c7168a68977,CrestToteBag,10681,Crest Tote Bag,,,,,,,Arts & Cards,1,104,7,1,0,0
060f02b1-c83d-11e6-fcd2-3d34f0929361,SmallBundle,10682,Silver Bottle Small Bundle,,,,,,,,1,0,0,0,0,0
51cfbeb9-6c0c-11e2-b1f5-4040782fde00,SmallBundle,10682,,,,,,,,,,,,,,
724315ad-6c0c-11e2-b1f5-4040782fde00,SmallBundle,10682,,,,,,,,,,,,,,
064dce89-c73d-11e5-ec2a-e225cd6c11b7,SmallBundle,10682,,,,,,,,,,,,,,
060f02b1-c83d-11e6-fcd2-3d37d0baf228,MediumBundle,10683,Silver Steel Medium Bundle,,,,,,,,1,0,0,0,0,0
524aeaef-6c0c-11e2-b1f5-4040782fde00,MediumBundle,10683,,,,,,,,,,,,,,
724315ad-6c0c-11e2-b1f5-4040782fde00,MediumBundle,10683,,,,,,,,,,,,,,
064dce89-c73d-11e5-ec2a-e225cd6c11b7,MediumBundle,10683,,,,,,,,,,,,,,
060f02b1-c83d-11e6-fcd2-3d37f4a4a090,LargeBundle,10684,Silver Steel Large Bundle,,,,,,,,1,0,0,0,0,0
528a33f1-6c0c-11e2-b1f5-4040782fde00,LargeBundle,10684,,,,,,,,,,,,,,
724315ad-6c0c-11e2-b1f5-4040782fde00,LargeBundle,10684,,,,,,,,,,,,,,
064dce89-c73d-11e5-ec2a-e225cd6c11b7,LargeBundle,10684,,,,,,,,,,,,,,
060f02b1-c83d-11e6-fcd2-3d381a9ebc0a,X-LargeBundle,10685,Silver Steel X- Large Bundle,,,,,,,,1,0,0,0,0,0
51cfbeb9-6c0c-11e2-b1f5-4040782fde00,X-LargeBundle,10685,,,,,,,,,,,,,,
724315ad-6c0c-11e2-b1f5-4040782fde00,X-LargeBundle,10685,,,,,,,,,,,,,,
064dce89-c73d-11e5-ec2a-e225cd6c11b7,X-LargeBundle,10685,,,,,,,,,,,,,,
060f02b1-c83d-11e6-fcd2-3e334a31e5ed,StandardChairShipping4-6Weeks,StandardChairShipping4-6Weeks,Standard Chair Shipping (4-6 Weeks),,,,,,,Freight,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-43943c979224,HarvardGraduateSchoolofEducationWomensV-neck,10691,Harvard Graduate School of Education Ladies  V-neck,Color,Blue,Size,S,,,Quality,1,1,0,17,0,0
060f02b1-c83d-11e6-fcd2-43943cefc2a0,HarvardGraduateSchoolofEducationWomensV-neck,10692,Harvard Graduate School of Education Ladies  V-neck,Color,Blue,Size,M,,,Quality,1,1,0,28,0,0
060f02b1-c83d-11e6-fcd2-43943d412957,HarvardGraduateSchoolofEducationWomensV-neck,10693,Harvard Graduate School of Education Ladies  V-neck,Color,Blue,Size,L,,,Quality,1,74,0,5,0,0
060f02b1-c83d-11e6-fcd2-43943d9e7653,HarvardGraduateSchoolofEducationWomensV-neck,10694,Harvard Graduate School of Education Ladies  V-neck,Color,Blue,Size,XL,,,Quality,1,3,0,11,0,0
060f02b1-c83d-11e6-fcd2-43943df0f849,HarvardGraduateSchoolofEducationWomensV-neck,10695,Harvard Graduate School of Education Ladies  V-neck,Color,Red,Size,S,,,Quality,1,3,0,33,0,0
060f02b1-c83d-11e6-fcd2-43943e4aeac9,HarvardGraduateSchoolofEducationWomensV-neck,10696,Harvard Graduate School of Education Ladies  V-neck,Color,Red,Size,M,,,Quality,1,8,0,31,0,0
060f02b1-c83d-11e6-fcd2-43943eba4b54,HarvardGraduateSchoolofEducationWomensV-neck,10697,Harvard Graduate School of Education Ladies  V-neck,Color,Red,Size,L,,,Quality,1,1,0,48,0,0
060f02b1-c83d-11e6-fcd2-43943f105763,HarvardGraduateSchoolofEducationWomensV-neck,10698,Harvard Graduate School of Education Ladies  V-neck,Color,Red,Size,XL,,,Quality,1,7,0,44,0,0
060f02b1-c83d-11e6-fcd2-49fc1ee05e18,HarvardGraduateSchoolofEducationWomensV-neck,10715,Harvard Graduate School of Education Ladies  V-neck,Color,Blue,Size,XXL,,,Quality,1,1,0,19,0,0
060f02b1-c83d-11e6-fcd2-49fc2cb9eebc,HarvardGraduateSchoolofEducationWomensV-neck,10716,Harvard Graduate School of Education Ladies  V-neck,Color,Red,Size,XXL,,,Quality,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4394df76bbe3,HarvardGraduateSchoolofEducationLongSleeveT-Shirt,10699,Harvard Graduate School of Education Long Sleeve T-Shirt,Color,Crimson,Size,S,,,Quality,1,2,0,20,0,0
060f02b1-c83d-11e6-fcd2-4394dfc579f3,HarvardGraduateSchoolofEducationLongSleeveT-Shirt,10700,Harvard Graduate School of Education Long Sleeve T-Shirt,Color,Crimson,Size,M,,,Quality,1,-1,0,4,0,0
060f02b1-c83d-11e6-fcd2-4394e02583e0,HarvardGraduateSchoolofEducationLongSleeveT-Shirt,10701,Harvard Graduate School of Education Long Sleeve T-Shirt,Color,Crimson,Size,L,,,Quality,1,0,0,17,0,0
060f02b1-c83d-11e6-fcd2-4394e081d39f,HarvardGraduateSchoolofEducationLongSleeveT-Shirt,10702,Harvard Graduate School of Education Long Sleeve T-Shirt,Color,Crimson,Size,XL,,,Quality,1,2,0,12,0,0
060f02b1-c83d-11e6-fcd2-4394e0e368be,HarvardGraduateSchoolofEducationLongSleeveT-Shirt,10703,Harvard Graduate School of Education Long Sleeve T-Shirt,Color,Crimson,Size,XXL,,,Quality,1,4,0,22,0,0
060f02b1-c83d-11e6-fcd2-45107aa644db,CrestBeanie,10706,Harvard Crest Beanie,Color,Crimson,,,,,Bay State Apparel,1,3,1,0,1,0
060f02b1-c83d-11e6-fcd2-451101c1ad53,WhiteHarvardBeanie,10707,"White ""Harvard"" Beanie",Color,White,,,,,Bay State Apparel,1,12,2,3,0,0
060f02b1-c83d-11e6-fcd2-45118aa6a955,BlackHarvardBeanie,10708,"Black ""Harvard"" Beanie",Color,Black,,,,,Bay State Apparel,1,0,1,1,-1,0
060f02b1-c83d-11e6-fcd2-45122c473889,HGloves,10709,H Gloves,Color,Crimson,,,,,Bay State Apparel,1,0,2,0,1,0
060f02b1-c83d-11e6-fcd2-45135d4d0afc,HGloves,10710,H Gloves,Color,Black,,,,,Bay State Apparel,1,6,2,0,1,0
060f02b1-c83d-11e6-fcd2-4d06cea6d9ab,HarvardKennedySchoolExecutiveEducationJacket,10721,Harvard Kennedy School Executive Education Jacket,Size,S,Gender,Men's,,,THS Custom Orders,1,2,0,-1,0,0
060f02b1-c83d-11e6-fcd2-4d06cef24728,HarvardKennedySchoolExecutiveEducationJacket,10722,Harvard Kennedy School Executive Education Jacket,Size,M,Gender,Men's,,,THS Custom Orders,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4d06cf4253f1,HarvardKennedySchoolExecutiveEducationJacket,10723,Harvard Kennedy School Executive Education Jacket,Size,L,Gender,Men's,,,THS Custom Orders,1,0,0,-1,0,0
060f02b1-c83d-11e6-fcd2-4d06cf93ebff,HarvardKennedySchoolExecutiveEducationJacket,10724,Harvard Kennedy School Executive Education Jacket,Size,XL,Gender,Men's,,,THS Custom Orders,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4d06cff24e8f,HarvardKennedySchoolExecutiveEducationJacket,10725,Harvard Kennedy School Executive Education Jacket,Size,XXL,Gender,Men's,,,THS Custom Orders,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4d06d051fd0e,HarvardKennedySchoolExecutiveEducationJacket,10726,Harvard Kennedy School Executive Education Jacket,Size,XS,Gender,Women's,,,THS Custom Orders,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4d06d0b11976,HarvardKennedySchoolExecutiveEducationJacket,10727,Harvard Kennedy School Executive Education Jacket,Size,S,Gender,Women's,,,THS Custom Orders,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4d06d112aab0,HarvardKennedySchoolExecutiveEducationJacket,10728,Harvard Kennedy School Executive Education Jacket,Size,M,Gender,Women's,,,THS Custom Orders,1,0,0,-1,0,0
060f02b1-c83d-11e6-fcd2-4d06d18229d5,HarvardKennedySchoolExecutiveEducationJacket,10729,Harvard Kennedy School Executive Education Jacket,Size,L,Gender,Women's,,,THS Custom Orders,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4d06d1de38e8,HarvardKennedySchoolExecutiveEducationJacket,10730,Harvard Kennedy School Executive Education Jacket,Size,XL,Gender,Women's,,,THS Custom Orders,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4f62996b5619,WomensCrestV-neck,10731,Ladies Crest V-neck,Size,S,Color,Blue,,,Comprint,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4f6299d3a003,WomensCrestV-neck,10732,Ladies Crest V-neck,Size,M,Color,Blue,,,Comprint,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-4f629a5d3a40,WomensCrestV-neck,10733,Ladies Crest V-neck,Size,L,Color,Blue,,,Comprint,1,0,0,-2,0,0
060f02b1-c83d-11e6-fcd2-4f629abe991a,WomensCrestV-neck,10734,Ladies Crest V-neck,Size,XL,Color,Blue,,,Comprint,1,0,2,0,1,0
060f02b1-c83d-11e6-fcd2-50576c2fde5f,StandardChairShipping4-6WeeksDONOTPICKUSPSiforderingachairwewillhavetorefundtheorderandaskyoutoplaceitagain,StandardChairShipping4-6WeeksDONOTPICKUSPSiforderingachairwewillhavetorefundtheorderandaskyoutoplaceitagain,Standard Chair Shipping (4-6 Weeks) *DO NOT PICK USPS if ordering a chair; we will have to refund the order and ask you to place it again,,,,,,,Freight,1,0,0,0,0,0
060f02b1-c83d-11e6-fcd2-534dd53a101d,GoldCrestHat,10736,Harvard Crest Hat,Color,Crimson,,,,,Bay State Apparel,1,40,3,5,9,0
060f02b1-c83d-11e6-fcd2-63e4125e7c1f,GoldCrestHat,10742,Harvard Crest Hat,Color,Ivory,,,,,Bay State Apparel,1,91,0,0,-1,0
060f02b1-c83d-11e6-fcd2-63e417589868,GoldCrestHat,10743,Harvard Crest Hat,Color,Black,,,,,Bay State Apparel,1,36,0,5,12,0
060f02b1-c83d-11e6-fcd2-5ff11d5bd321,HarvardGraduateSchoolofEducationTriblendT-shirt,10738,Harvard Graduate School of Education Triblend T-shirt,Color,Crimson,Size,S,,,Quality,1,17,0,10,0,0
060f02b1-c83d-11e6-fcd2-5ff11db79ec8,HarvardGraduateSchoolofEducationTriblendT-shirt,10739,Harvard Graduate School of Education Triblend T-shirt,Color,Crimson,Size,M,,,Quality,1,15,0,3,0,0
060f02b1-c83d-11e6-fcd2-5ff11e15ea8e,HarvardGraduateSchoolofEducationTriblendT-shirt,10740,Harvard Graduate School of Education Triblend T-shirt,Color,Crimson,Size,L,,,Quality,1,16,0,28,0,0
060f02b1-c83d-11e6-fcd2-5ff11e758e48,HarvardGraduateSchoolofEducationTriblendT-shirt,10741,Harvard Graduate School of Education Triblend T-shirt,Color,Crimson,Size,XL,,,Quality,1,18,0,30,0,0
060f02b1-c83d-11e6-fcd2-791f0a0cedaa,MaroonWhiteStripedCrestBeanie,10754,Striped Crest Beanie,Color,Crimson,,,,,Bay State Apparel,1,0,4,0,1,0
